filepath,run_dt,line_num_tot,vintage,prod_wine_name,geo_int,vol,price,section_path,page_number,wine_type,origin,varietal,pub_date
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,146,NV,Vouette et Sorbée ‘Blanc d’Argile’,Extra-Brut (disg 2022),750,550,Sparkling Wine/Champagne/Côte des Bar (Aube),6,Sparkling Wine,Côte des Bar (Aube),Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,147,NV,Vouette et Sorbée ‘ Fidèle ’,Brut Nature (disg 2022),750,465,Sparkling Wine/Champagne/Côte des Bar (Aube),6,Sparkling Wine,Côte des Bar (Aube),Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,148,2020,Cedric Bouchard ‘Les Ursules’,Extra-Brut (disg 2024),750,1200,Sparkling Wine/Champagne/Côte des Bar (Aube),6,Sparkling Wine,Côte des Bar (Aube),Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,149,2022,Cedric Bouchard ‘Val Vilaine’,Extra-Brut (disg 2024),750,980,Sparkling Wine/Champagne/Côte des Bar (Aube),6,Sparkling Wine,Côte des Bar (Aube),Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,151,2012,Pascal Agrapart ‘Expérience’,Brut Nature (disg 2018) Avize,750,1300,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,152,NV,Agrapart & Fils ‘Terroirs’,Extra-Brut (disg 2024) Avize,750,580,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,153,NV,Jacques Selosse ‘Substance’,Brut (disg 2017) Avize,750,1850,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,154,NV,Jacques Selosse ‘Substance’,Brut (disg 2020) Avize,750,1650,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,155,NV,Jacques Selosse ‘Rose’,Brut (disg 2024),750,1320,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,156,2016,Pascal Agrapart ‘L’Avizoise’,Extra-Brut (disg 2021) Avize,750,915,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,157,2016,Pascal Agrapart ‘Minéral’,Extra-Brut (disg 2021) Avize,750,720,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,158,NV,Ulysse Collin ‘Les Pierrières’,Extra-Brut (disg 2024) Congy,750,800,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,159,2008,Krug Vintage ‘Clos du Mesnil’,Brut (disg 2019) Le,750,4620,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,160,NV,Pertois- Moriset ‘Les Quatre Terroirs’,Brut (disg 2023) Le,750,400,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,161,NV,Jérôme Prévost ‘Grand Cru’,Extra-Brut (disg 2023),750,1300,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,162,NV,Larmandier- Bernier ‘Latitude’,Extra-Brut (disg 2024) Vertus,750,380,Sparkling Wine/Champagne/Côte des Blancs,6,Sparkling Wine,Côte des Blancs,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,164,NV,Ulysse Collin ‘Les Maillons’,Extra-Brut (disg 2022),750,720,Sparkling Wine/Champagne/Côte de Sézanne,6,Sparkling Wine,Côte de Sézanne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,166,NV,"Egly-Ouriet ‘Les Crayères’, VV, BdN",Brut (disg 2017),750,1170,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,167,NV,Egly- Ouriet ‘VP’ Grand Cru,Extra Brut (disg 2022),750,860,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,168,2012,Egly- Ouriet ‘Grand Cru Millésime’,Brut (disg 2021),750,1300,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,169,NV,Egly- Ouriet ‘Grand Cru Rosé’,Brut Rosé (disg 2021),750,830,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,170,2020,Frédéric Savart ‘Le Mont Des Chrétiens’,Extra-Brut (disg 2024) Ecueil,750,1080,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,171,NV,Jérôme Prévost La Closerie ‘Béguines’,Extra-Brut (disg 2022) Gueux,750,700,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,172,NV,Jérôme Prévost La Closerie ‘LC 21’,Extra-Brut (disg 2023) Gueux,750,590,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,173,NV,Bérêche et Fils ‘Réserve’,Brut (disg 2023) Grande,750,370,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,174,NV,Charles Heidsieck ‘Réserve’,Brut (disg 2024) Reims,750,220,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,175,NV,Charles Heidsieck ‘Rosé Réserve’,Brut Rosé (disg 2022) Reims,750,380,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,176,2004,Charles Heidsieck ‘Blanc des Millénaires’,Brut (disg 2016) Reims,750,870,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,177,1981,Charles Heidsieck ‘Collection Crayères’,Brut (disg 1988) Reims,750,1750,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,178,1996,Charles Heidsieck ‘Collection Crayères’,Brut (disg 2021) Reims,750,1600,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,179,1981,Charles Heidsieck ‘Collection Crayères’,Brut Blanc de Blancs Reims,750,2900,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,180,2008,Charles Heidsieck ‘ Millésime ’,Brut Rosé (disg 2019) Reims,750,620,Sparkling Wine/Champagne/Montagne de Reims,6,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,183,1996,Henriot ‘Cuvée des Enchanteleurs’,Brut (disg 2008) Reims,750,1545,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,184,NV,Henriot,Brut Rosé (disg 2017) Reims,750,340,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,185,NV,Krug ‘Grande Cuvée 172eme’,Brut (disg 2023) Reims,750,695,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,186,2000,Krug Vintage ‘Late Disgorged Collection’,Brut (disg 2010) Reims,750,1985,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,187,2008,Krug Vintage,Brut (disg 2019) Reims,750,1400,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,188,1971,Piper- Heidsieck ‘Hors - Série’,Brut (disg 2021) Reims,750,1245,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,189,2008,Piper- Heidsieck ‘Rare’,Brut (disg 2020) Reims,750,825,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,190,2007,Taittinger ‘Comtes de Champagne’,Brut Rosé (disg 2018) Reims,750,1185,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,191,2009,Taittinger ‘Comtes de Champagne’,Brut Rosé (disg 2022) Reims,750,1350,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,192,NV,Taittinger ‘Prélude’,Brut (disg 2022) Reims,750,370,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,193,2018,R.Pouillon ‘Les Terres Froides’,Brut (disg 2022),750,465,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,194,NV,Egly- Ouriet ‘Les Vignes de Vrigny’,Brut (disg 2023) Vrigny,750,495,Sparkling Wine/Champagne/Montagne de Reims,7,Sparkling Wine,Montagne de Reims,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,196,NV,R.Pouillon,Brut Rosé (disg 2022) Aÿ,750,445,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,197,2011,Deutz ‘Amour de Deutz’,Brut (disg 2021) Aÿ,750,890,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,198,NV,Egly- Ouriet ‘Les Vignes de Bisseuil’,Extra Brut (disg 2023) Bisseuil,750,720,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,199,NV,Jean Michel ‘Carte Blanche’,Extra-Brut (disg 2023) Coteaux,d’Epernay,290,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,200,NV,Françoise Bedel ‘Vin Secret’,Extra-Brut (disg 2021),750,520,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,201,2002,Jacquesson ‘D é gorgement Tardif’,Brut (disg 2017) Dizy,750,815,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,202,NV,Jacquesson ‘Cuvée No. 746’,Extra-Brut (disg 2022) Dizy,750,460,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,203,NV,Egly- Ouriet ‘Les Prémices’,Brut (disg 2023) Trigny,750,450,Sparkling Wine/Champagne/Vallée de la Marne,7,Sparkling Wine,Vallée de la Marne,Champagne,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,205,2016,Gibert ‘Brut Rose’,"(disg 2024) Orange,",750,195,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,206,NV,Nadeson Collis ‘Coda’,"(disg 2023) Henty,",750,420,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,207,2015,Ocean Aged ‘Vintage Cuvée’,(disg 2020) King,Vic,360,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,208,2018,Oakridge ‘Local Vineyard Series’,(disg 2024) Yarra,Vic,140,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,209,NV,Arras ‘ Blanc de Blancs ’,(disg 2023),750,105,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,210,2007,Arras ‘E.J. Carr’ Late Disgorged,(disg 2022) Pipers,Tas,520,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,211,2015,Arras ‘Vintage Rose’,(disg 2021),750,340,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,212,NV,DAOSA ‘Natural Reserve 7 th Release’,(disg 2024) Adelaide,"Hills,",120,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,213,2021,Deviation Road ‘Loftia’,(disg 2024) Adelaide,"Hills,",140,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,214,2023,Voyager Estate,(disg 2024),"River,",90,Sparkling Wine/Australia/,7,Sparkling Wine,,Australia,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,219,2023,Clonakilla,"Canberra District, NSW",750,95,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,220,2023,Eden Road,"Canberra District, NSW",750,125,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,221,2024,Mount Majura,"Canberra District, NSW",750,100,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,222,2024,Best’s ‘Great Western’,"Grampians, Vic",750,80,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,223,2024,Crawford River,"Henty, Vic",750,165,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,224,2023,Crawford River ‘Strata’,"Henty, Vic",750,105,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,225,2021,Mac Forbes ‘RS7’,"Yarra Valley, Vic",750,120,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,226,2024,Domaine Simha ‘Rani’,"Coal River Valley, Tas",750,195,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,227,2024,Frogmore Creek,"Coal River Valley, Tas",750,80,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,228,2023,Glaetzer- Dixon ‘Überblanc’,Tasmania blend,750,85,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,229,2023,DC Shaw ‘Ten Miles East’,"Adelaide Hills, SA",750,125,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,230,2024,Grosset ‘Polish Hill’,"Clare Valley, SA",750,220,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,231,2023,Ministry of Clouds,"Clare Valley, SA",750,95,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,232,2024,Mount Horrocks ‘Watervale’,"Clare Valley, SA",750,115,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,233,2023,Wines by KT ‘Peglidis’,"Clare Valley, SA",750,130,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,234,2006,Henschke ‘Julius’,"Eden Valley, SA",750,265,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-10-15 10:49:33.426,235,2014,Pewsey Vale ‘The Contours’,"Eden Valley, SA",750,160,White Wine/Riesling/Australia,8,White Wine,Australia,Riesling,2025-07-12 00:00:00
