filepath,pub_date,run_dt,line_num_tot,vintage,prod_wine_name,geo_int,vol,price,section_path,page_number
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,766,2008,Yarra Yering ‘Dry Red Wine No.2’,"Yarra Valley, Vic",750,650,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,767,2019,Yarra Yering ‘Dry Red Wine No.2’,"Yarra Valley, Vic",375mL,180,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,768,2022,Yarra Yering ‘Dry Red Wine No.2’,"Yarra Valley, Vic",750,420,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,769,2023,Yarra Yering ‘Light Dry Red’,"Yarra Valley, Vic",750,220,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,770,2022,Yarra Yering ‘Underhill’,"Yarra Valley, Vic",750,320,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,771,2019,Yeringberg,"Yarra Valley, Vic",750,310,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,772,2022,Yeringberg,"Yarra Valley, Vic",750,280,Red Wine/Shiraz and Blends/Australia,25
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,775,2021,Glaetzer- Dixon ‘Mon Pére’,"Coal River/Derwent Valley,",750,180,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,776,2022,Pooley ‘J.R.D. Single Vineyard’,"Coal River Valley, Tas",750,370,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,777,2022,Shaw + Smith ‘Balhannah’,"Adelaide Hills, SA",750,250,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,778,2018,Shaw + Smith ‘Balhannah’,"Adelaide Hills, SA",1.5L,560,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,779,2022,Hentley Farm ‘The Beast’,"Barossa Valley, SA",750,295,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,780,2017,Hentley Farm ‘The Beast’,"Barossa Valley, SA",750,350,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,781,2022,Spinifex ‘Bete Noir’,"Barossa Valley, SA",750,100,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,782,2023,Torbreck ‘Hillside Vineyard’,"Barossa Valley, SA",750,95,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,783,2018,Henschke ‘Hill of Grace’,"Eden Valley, SA",750,1600,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,784,2021,Henschke ‘Mount Edelstone’,"Eden Valley, SA",750,690,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,785,2021,Iggy ‘H&C’,"Eden Valley, SA",750,215,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,786,2014,Clarendon Hills ‘Domaine’,"McLaren Vale, SA",750,130,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,787,2022,Mathew Atallah ‘Denton’s Block’,"McLaren Vale, SA",750,135,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,788,2020,"Swinney ‘Farvie’, Frankland River","Great Southern, WA",750,345,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,789,2022,Deep Woods Estate ‘Reserve’,"Margaret River, WA",750,225,Red Wine/Shiraz and Blends/Australia,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,791,2017,Domaine Rostaing ‘Ampodium’,"Côte-Rôtie, Rhône Valley",750,495,Red Wine/Shiraz and Blends/France,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,792,2019,Jean- Luc Jamet ‘Les Terrasses’,"Côte-Rôtie, Rhône Valley",750,690,Red Wine/Shiraz and Blends/France,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,793,2022,Alain Graillot,"Crozes Hermitage, Rhône",750,320,Red Wine/Shiraz and Blends/France,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,794,2020,Paul Jaboulet Aîné ‘La Chapelle’,"Hermitage, Rhône Valley",750,980,Red Wine/Shiraz and Blends/France,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,795,2019,"Domaine de la Grange des Pères,","VDP de l’Hérault, Languedoc",750,795,Red Wine/Shiraz and Blends/France,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,797,2021,Praeter ‘Vino Rosso blend’,"Langhe, Piemonte",750,130,Red Wine/Shiraz and Blends/Italy,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,799,2019,Jonata ‘Todos’ Ballard Canyon,"Santa Ynez Valley, California",750,310,Red Wine/Shiraz and Blends/USA,26
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,804,2022,"Thomas Wines ‘Elevage’ , Semillon","Hunter Valley, NSW",500ml,90,Dessert Wine/Sweet Wine/Australia,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,805,2023,Margan ‘Botrytis’ Semillon,"Hunter Valley, NSW",375ml,105,Dessert Wine/Sweet Wine/Australia,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,806,2022,Bloodwood Wines ‘Silk Purse’,"Orange, NSW",375ml,90,Dessert Wine/Sweet Wine/Australia,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,807,2024,"Moun t Horrocks ‘Cordon Cut’ , Riesling","Clare Valley, SA",375ml,95,Dessert Wine/Sweet Wine/Australia,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,808,2024,"Cullen ‘Late Harvest’, Chenin Blanc","Margaret River, WA",375ml,110,Dessert Wine/Sweet Wine/Australia,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,810,2019,Pegasus Bay ‘Finale’ Noble,"North Canterbury, NZ",375ml,140,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,811,2007,Château Filhot,"Sauternes, FR",750ml,350,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,812,2020,Clos Lapeyre,"Jurançon, FR",375ml,80,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,813,2015,Marcel Deiss ‘ Altenberg de Bergheim ’,"Cru, Alsace, FR",750ml,635,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,814,2013,Domaine des Baumard ‘Quarts de,"Loire Valley, FR",750ml,520,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,815,2022,J.J. Prüm ‘Graacher Himmelreich’,"Mosel, Germany Auslese",750ml,440,Dessert Wine/Sweet Wine/Rest of World,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,818,NV,Pfeiffer Muscat,"Rutherglen, Vic",500ml,61,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,819,NV,Stanton & Killeen ‘Classic’ Topaque,"Rutherglen, Vic",500ml,95,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,820,2002,Stanton & Killeen ‘Vintage Fortified’,"Rutherglen, Vic",1500ml,460,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,821,NV,Chambers ‘Grand Muscat’,"Rutherglen, Vic",375ml,160,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,822,2003,Seppeltsfield ’21yo Tawny’,"Barossa, SA",750ml,180,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,823,1980,Lindeman’s ‘Vintage’ Port,"Multi-Regional, SA",750ml,370,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,824,NV,Egly-Ouriet ‘Pinot Noir Ratafia’,"Champagne, FR",750ml,340,Dessert Wine/Fortified/Sweet,27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,829,Toro,Amontillado ‘Viejísimo Solera 1922’,Montilla-Moriles,500ml,225,"Dessert Wine/Sherry, Spain/Dry",27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,830,Toro,Oloroso ‘Marqués de Poley’ NV,Montilla-Moriles,500ml,104,"Dessert Wine/Sherry, Spain/Dry",27
/Users/jonathan/jonathan/projects/wine_wiki/wine_data_mining/orc_airflow/orc_airflow/resources/bennelong_wine_list.pdf,2025-06-12 00:00:00,2025-09-10 14:52:01.414,832,2017,Equipo Navazos ‘Casa del Inca’ P.X.,Montilla-Moriles,750ml,210,"Dessert Wine/Sherry, Spain/Sweet",27
